time,open,high,low,close,tick_volume,spread,real_volume
2026-05-27 22:00:00,4454.44,4454.81,4451.97,4452.21,903,5,0
2026-05-27 22:05:00,4452.21,4453.35,4451.93,4452.76,741,5,0
2026-05-27 22:10:00,4452.76,4452.88,4450.62,4451.81,1085,5,0
2026-05-27 22:15:00,4451.81,4452.4,4449.78,4450.12,1229,5,0
2026-05-27 22:20:00,4450.12,4454.07,4450.07,4453.27,880,5,0
2026-05-27 22:25:00,4453.27,4453.29,4450.49,4451.08,1105,5,0
2026-05-27 22:30:00,4451.08,4453.54,4449.73,4452.71,1323,5,0
2026-05-27 22:35:00,4452.71,4454.81,4451.97,4454.73,1045,5,0
2026-05-27 22:40:00,4454.74,4454.85,4453.26,4453.75,899,5,0
2026-05-27 22:45:00,4453.76,4453.79,4451.95,4452.1,748,5,0
2026-05-27 22:50:00,4452.08,4452.96,4450.77,4451.16,1422,6,0
2026-05-27 22:55:00,4451.16,4451.16,4448.84,4450.95,2052,5,0
2026-05-27 23:00:00,4450.96,4453.54,4450.09,4452.66,960,5,0
2026-05-27 23:05:00,4452.66,4453.56,4451.73,4452.94,664,5,0
2026-05-27 23:10:00,4452.95,4455.3,4452.54,4455.29,577,5,0
2026-05-27 23:15:00,4455.29,4458.94,4455.29,4458.25,1035,5,0
2026-05-27 23:20:00,4458.25,4458.88,4456.17,4457.04,726,5,0
2026-05-27 23:25:00,4457.05,4457.05,4454.76,4455.1,661,5,0
2026-05-27 23:30:00,4455.1,4455.82,4454.63,4454.65,560,5,0
2026-05-27 23:35:00,4454.65,4454.66,4452.36,4452.56,559,5,0
2026-05-27 23:40:00,4452.39,4453.8,4451.58,4453.59,381,40,0
2026-05-27 23:45:00,4453.59,4454.43,4452.59,4454.19,451,40,0
2026-05-27 23:50:00,4454.19,4455.17,4453.93,4454.81,270,40,0
2026-05-27 23:55:00,4454.81,4456.26,4454.67,4456.18,267,40,0
2026-05-28 01:00:00,4451.99,4466.76,4451.99,4456.53,1145,5,0
2026-05-28 01:05:00,4456.53,4462.4,4455.74,4458.87,658,9,0
2026-05-28 01:10:00,4458.87,4460.68,4457.3,4457.99,545,9,0
2026-05-28 01:15:00,4457.99,4460.52,4456.7,4459.56,454,9,0
2026-05-28 01:20:00,4459.56,4462.11,4457.63,4460.71,543,10,0
2026-05-28 01:25:00,4460.71,4462.02,4459.7,4459.99,669,9,0
2026-05-28 01:30:00,4459.99,4460.27,4455.23,4457.3,765,9,0
2026-05-28 01:35:00,4457.31,4461.91,4457.31,4461.47,496,7,0
2026-05-28 01:40:00,4461.47,4462.41,4458.2,4458.62,511,5,0
2026-05-28 01:45:00,4458.62,4458.93,4456.39,4456.64,334,5,0
2026-05-28 01:50:00,4456.64,4458.19,4455.44,4456.75,405,5,0
